epoch,total_loss,regression_loss,classification_loss,validation_total_loss,validation_regression_loss,validation_classification_loss,validation_SM_0_rmse,validation_SM_0_mae,validation_SM_0_me,validation_SM_0_r2,validation_SM_20_rmse,validation_SM_20_mae,validation_SM_20_me,validation_SM_20_r2,validation_accuracy,validation_macro_f1,validation_macro_precision,validation_macro_recall,mean_regression_RMSE,is_best_regression
25,0.5927007882432505,0.011434434362771835,0.5812663557854566,1.643438735604286,0.023828222835436463,1.619610531628132,15.96227131338088,11.342977136682887,-3.5581362558896155,0.7089822641053038,15.93676350589684,10.99040306243517,-1.551044555786984,0.7089494403556653,0.47058823529411764,0.46245312111636405,0.47145325226295504,0.47669619776422306,15.94951740963886,False
26,0.5866914323785088,0.01075096844314513,0.5759404596279968,1.718498283624649,0.02490749940043315,1.6935908019542694,16.770817877142722,12.21737638167444,1.1905000125248126,0.6787533803465643,16.3894708266283,11.811051597644713,0.2156957264177527,0.6921791409177462,0.47058823529411764,0.4468827911103694,0.4306346670570809,0.4743877786463805,16.58014435188551,False
27,0.5085886649110101,0.009347534865479578,0.49924112924120645,1.658979630470276,0.023595892544835805,1.6353837445378303,15.647034026805052,11.232043731583856,1.0536703452931968,0.7203633214951801,15.343806863396145,11.065860980934751,0.8276398454157952,0.7302046691774191,0.47058823529411764,0.4544444558076618,0.4737190312917057,0.4668579214025135,15.4954204451006,True
28,0.5535177114334974,0.010217512058178809,0.5433001985604112,1.7514484882354737,0.02651553237810731,1.7249329537153244,16.81852629734736,12.375301152777094,-1.7046007990424608,0.6769230619655394,15.946753462782592,11.107711797767031,-0.7472263908716221,0.708584436024629,0.47058823529411764,0.4476568024425321,0.4517657780815675,0.47091417712181405,16.38263988006498,False
29,0.48060000383041124,0.008870435053143989,0.47172956879843364,1.7570412278175354,0.02541886130347848,1.7316223576664924,15.955513523300258,10.730556648495288,-1.9012643907309403,0.7092286225880613,15.910964653152742,10.680174193992746,-1.3615156259503745,0.7098909982609163,0.4740484429065744,0.45216269509270457,0.4553981788431297,0.4627438887671964,15.9332390882265,False
30,0.4852738505737348,0.008813209556551143,0.47646064074202016,1.7492499127984047,0.024060323555022477,1.7251895904541015,16.00716778210807,10.800925515514757,-1.1056904957781202,0.7073428929814157,15.912973887014267,11.062763527602886,-2.408686208889971,0.7098177238056471,0.47750865051903113,0.4620271639242298,0.4666240425393743,0.4719456209308023,15.960070834561169,False
31,0.4312420829453252,0.008052877716677771,0.4231892062181776,1.8198288023471831,0.02337021240964532,1.7964585974812508,16.021068968569953,10.939939370720444,-0.9355063823061418,0.7068343648534556,15.695628618151348,10.886577321583838,-0.4791322983672462,0.7176904231967647,0.46366782006920415,0.4441725302561215,0.4503510892669726,0.46050955619995176,15.858348793360651,False
32,0.4207663204182278,0.007356474123133177,0.4134098460728472,1.9130431115627289,0.025883706659078597,1.8871593952178956,16.310491433089542,11.08789024643832,0.17292036801885982,0.6961465484808931,15.978280911782418,11.18550442906812,-0.5721397177158343,0.7074310136065589,0.44982698961937717,0.4251745883825701,0.43553503967297075,0.4370664399487446,16.14438617243598,False
33,0.40009870820424775,0.007716881957921115,0.3923818303102797,1.7504983872175217,0.02508762660436332,1.7254107549786568,16.25785780220803,11.233214608525735,-2.8916013075818654,0.6981044424012828,15.853105433109905,10.938266115617587,-1.5504742180187396,0.711997088150782,0.4913494809688581,0.4737405757420497,0.47941539982696824,0.4832277584594573,16.055481617658966,False
34,0.3934593434360894,0.007733069392005828,0.38572627339850774,1.8941807448863983,0.028497065510600807,1.8656837105751038,16.53059492098575,11.165694589433373,2.4309221753612107,0.6878904565442134,15.713528139711784,10.76957054162933,1.09019012558419,0.7170461562031363,0.47058823529411764,0.4583094997814669,0.46718481810587076,0.47401713654056293,16.122061530348766,False
35,0.40731034495613794,0.007566868750886483,0.39974347772923385,1.8074947454035282,0.028254933655261993,1.7792398119345307,15.904295190063147,10.80861080270325,-1.4068405640579011,0.7110924199228386,15.720219005656817,10.677553898941687,-0.3204378432056071,0.7168051397634165,0.4740484429065744,0.45911427054014364,0.4576289428764896,0.47865822219341947,15.812257097859982,False
36,0.3562881618060849,0.0077647906939753075,0.34852336973629217,1.8943507388234138,0.024032563250511885,1.8703181587159634,16.112184902481204,11.545080405205592,-0.4811987918140979,0.7034902659216975,15.87011760750488,11.23919460383666,-1.0618781559813806,0.7113786371259088,0.4532871972318339,0.432189722461762,0.4385694785694785,0.4381620377313046,15.991151254993042,False
37,0.3518885997208682,0.007619482692627405,0.3442691175097769,1.8986546963453292,0.022637491091154517,1.8760171979665756,15.532940866383893,11.384272002018859,2.7399065445038686,0.7244264957920484,15.907614307090553,11.510855889650365,1.6019126795567442,0.7100131609631989,0.45674740484429066,0.44752810726214615,0.45927065693513064,0.46247669588805423,15.720277586737222,False
38,0.39840995926748624,0.007555418145123192,0.39085454188964586,1.8785882767289876,0.022755934670567513,1.8558323580771685,15.659582172270301,10.859476490210497,-0.4816648603310634,0.7199146321520238,15.46224560520759,10.997665890360373,-0.08744495550241438,0.7260234973186422,0.47750865051903113,0.46407761763513483,0.4798243431504187,0.4728885025224784,15.560913888738945,False
39,0.33570448580113327,0.00760731324870986,0.32809717106548225,1.8873710334300995,0.02812975374981761,1.8592413067817688,16.395883891036448,11.91613716918292,-1.8745574705740984,0.6929566121734111,16.813646015702002,12.249069967484392,-3.0887916438719807,0.6760395583281255,0.44982698961937717,0.44456430467337577,0.44408835339142244,0.4575009554222957,16.604764953369227,False
40,0.3718892859125679,0.007644989406055009,0.3642442968081344,1.9468860745429992,0.02701945761218667,1.919866606593132,16.845336442772755,11.6300390615389,-1.8501189158243292,0.6758922173707378,16.706091644006225,11.907789667584904,-0.36822882160595954,0.6801709546768235,0.4602076124567474,0.4632824788388662,0.4742352948235301,0.47498896279837943,16.775714043389492,False
41,0.3537484393878417,0.007125576243693517,0.34662286480042065,1.9448797523975372,0.023962667491286994,1.9209170699119569,16.304886749484975,11.21420676743283,-0.32429345266629256,0.6963553355512602,16.17520222350964,11.135206446928137,-1.4708195788637577,0.700175153030057,0.47058823529411764,0.467978831731639,0.4869035277587909,0.47642827183131686,16.240044486497307,False
42,0.368152211166241,0.006998023801398548,0.36115418865599414,1.8090394750237464,0.02491648467257619,1.7841230276972055,16.285560827599454,11.483831290142758,3.054587542391978,0.6970747193049265,15.914540881834306,11.175420802357287,1.6798900831941914,0.7097605708793149,0.48788927335640137,0.48127257082406405,0.4879054020980925,0.5043061608437999,16.10005085471688,False
43,0.3931476143612103,0.007621428177861328,0.3855261861939322,1.915519143640995,0.025191799039021134,1.890327363088727,16.952872437058385,11.921352548995232,-1.641616990409508,0.6717409794814186,16.01046366192684,11.027170441142415,-0.593302402529337,0.7062512675550516,0.44982698961937717,0.42547153509840074,0.42452643429692494,0.43839190301881914,16.48166804949261,False
44,0.3223593025044961,0.007546614813195033,0.31481268866495654,1.910362219810486,0.02356495023705065,1.8867972910404205,15.785980533078947,10.940133868616757,0.6151063862968894,0.7153748930632009,15.716612040295288,10.755667138677154,1.0954139900867501,0.716935081574497,0.47058823529411764,0.4623773707398461,0.46195296091348725,0.4748894803758481,15.751296286687118,False
45,0.3124263596466996,0.006548843219537626,0.3058775150301782,1.7898933544754982,0.021508682752028108,1.768384649604559,15.569208794009768,10.613346919881431,2.220923517814557,0.7231381180059675,15.122381156555395,10.315511060008541,1.2400468311507808,0.7379352894355333,0.4913494809688581,0.4810923101017936,0.4814002588293471,0.483769280708329,15.345794975282582,True
46,0.3696526969698342,0.006940994872076606,0.3627117005261508,2.073418751358986,0.022866156324744223,2.0505526274442674,15.5469604572748,10.796688558321097,-0.694871767169464,0.7239288216770603,15.56852875497159,10.79107035402608,0.08273718348836404,0.7222440768339548,0.4602076124567474,0.4507980995095841,0.45408905908033226,0.45982514737111335,15.557744606123194,False
47,0.3444105102257295,0.007035205087793822,0.3373753064396707,1.9042985394597054,0.02362752389162779,1.880671001970768,15.53297672604428,11.124710421248704,-0.46320725477278024,0.7244252234014863,15.60382229122625,11.23471687594912,-0.35273876837793106,0.7209833153983488,0.48788927335640137,0.4769512511428931,0.4728390500496763,0.4883972338340282,15.568399508635265,False
48,0.2895739518783309,0.0060801753530871465,0.2834937746890567,2.0564898267388343,0.024229135364294052,2.032260663434863,15.57726928339269,10.538547095336716,0.73919397056309,0.722851369980079,14.836583735775951,10.297865100385408,1.2428980484140786,0.7477471934703125,0.49480968858131485,0.493060895393634,0.5036641145546794,0.499148346381099,15.20692650958432,True
49,0.3264385817403143,0.006967092821882529,0.31947148929942737,2.0076036736369134,0.02560788025148213,1.9819957889616489,16.529642064452247,11.543660003421216,-0.6546338169632486,0.6879264367430911,15.769992883012213,10.72021403609675,-0.07647069927730363,0.7150089788598478,0.47750865051903113,0.4545908281768051,0.45827682923427604,0.46422027667295024,16.14981747373223,False
50,0.28462779691273515,0.007055016245100309,0.27757278025488963,1.9145282685756684,0.02532977145165205,1.8891984924674035,15.499483214852962,10.625791463472439,-1.2386368760600635,0.7256123771339784,15.301469318797293,10.299137031743271,-1.086832263065457,0.7316914857374717,0.4913494809688581,0.4912725909227646,0.49903701954013113,0.497265002669408,15.400476266825127,False
51,0.3187880726023154,0.006608168504581871,0.3121799051084302,1.851249623298645,0.02522279489785433,1.826026862859726,15.821183776013253,11.148223066412454,-1.5903299337439885,0.7141040313742815,15.639768839449617,10.741334724385021,-1.9101564288139343,0.7196962923571073,0.5051903114186851,0.4865628018652261,0.49348194995121675,0.49789836007802657,15.730476307731436,False
52,0.2895386926829815,0.006616769231517206,0.28292192315513437,1.841437854617834,0.02622315101325512,1.815214706864208,15.81941136346467,10.259804952928352,-0.8554242766852197,0.714168084383952,15.30594040010978,10.233136597801657,0.2501888918629155,0.7315346636147575,0.47058823529411764,0.4554093219229601,0.46460557196718727,0.463774370689519,15.562675881787225,False
53,0.2612810138274323,0.0057035870797170155,0.25557742606509815,1.9103686697781086,0.022127266693860292,1.8882413893938064,15.292261269037974,10.661160057391262,0.8792106164780455,0.732900238835456,14.95936991610372,10.26552554397847,1.1644136732424832,0.7435546752157802,0.5086505190311419,0.48634938885879003,0.4844421903207482,0.5020784537050632,15.125815592570847,True
54,0.26010647797110403,0.005945388682779263,0.254161087542095,1.9807378493249417,0.02395858205854893,1.9567792795598506,15.658155076469686,11.176880972195661,-0.24989409306470087,0.7199656795471153,15.337709575273273,10.544050711661473,0.037918740902805,0.7304190479210634,0.5086505190311419,0.4920629255775088,0.4913045111460468,0.49926233647332435,15.49793232587148,False
55,0.3079262871972539,0.0064515763449228625,0.3014747094870968,2.007819174230099,0.023759585293009877,1.9840595908463001,15.84483817116173,10.758371491745681,-0.1393642161544219,0.7132485009925831,16.251923705371656,11.106806283178626,0.9425664690539086,0.6973241766223373,0.4844290657439446,0.475655647208906,0.48438505542747834,0.4825686210271939,16.048380938266693,False
56,0.28537418346174737,0.00681268653980541,0.2785614976151423,2.100575765967369,0.02449230831116438,2.076083454862237,16.35975127974937,11.193146234565127,0.07168877331030822,0.6943084215523418,16.33351296893409,11.123286058333505,0.6618803751922396,0.6942775113572246,0.4809688581314879,0.47465650049161123,0.49572818096068383,0.48233794615705017,16.34663212434173,False
57,0.241873196918856,0.006049326668620448,0.23582386860454624,1.9598239827901125,0.0233026065165177,1.9365213952958584,16.004938111423975,11.370680809845974,-0.5350936119119188,0.7074244169005568,15.932185122423908,11.186965856585124,-0.15689869652982402,0.7091166449028674,0.4913494809688581,0.48496103152908965,0.49837469030030335,0.4892292916572904,15.968561616923942,False
58,0.24669393270530485,0.005642763587688519,0.24105116962031883,2.075009996443987,0.022296896576881407,2.052713096141815,15.351429825019471,10.64727412293114,-1.2274130256943223,0.7308293245349071,15.175533580400026,10.323866355790399,0.23527481646686277,0.7360898321576952,0.4809688581314879,0.47510089832324826,0.5028426303868638,0.479582729726405,15.263481702709749,False
59,0.2897610439156944,0.006220696949061345,0.2835403479297053,1.9858744531869887,0.023303010547533632,1.9625714704394341,15.629045415448573,10.787985065816596,0.40703325700594895,0.7210059204687755,16.170220518659683,11.101933940471662,-1.1046652274148274,0.7003598071524781,0.4809688581314879,0.4697036562013908,0.48172301516999594,0.478958004831731,15.899632967054128,False
60,0.2509335438636216,0.00599586240820248,0.24493768184699796,2.050986737012863,0.026104351878166197,2.0248823784291745,15.944473004526866,11.291792053149234,-0.734831199204633,0.7096308855630689,16.07669620342749,11.5676611522696,1.4369822186788472,0.7038158643059478,0.48788927335640137,0.4676159955423082,0.46824707711399133,0.47448983701891134,16.01058460397718,False
