epoch,total_loss,regression_loss,classification_loss,validation_total_loss,validation_regression_loss,validation_classification_loss,validation_SM_0_rmse,validation_SM_0_mae,validation_SM_0_me,validation_SM_0_r2,validation_SM_20_rmse,validation_SM_20_mae,validation_SM_20_me,validation_SM_20_r2,validation_accuracy,validation_macro_f1,validation_macro_precision,validation_macro_recall,mean_regression_RMSE,is_best_regression
19,0.6518761434338309,0.007092820951418782,0.6447833241386847,0.8636740453541278,0.008317954908125102,0.8553560972213745,9.430633826086298,7.28733661513015,-0.10439404649305509,0.8984191492774731,9.49211929468984,7.5124800730122825,0.37899475310088027,0.8967489306717842,0.6332179930795848,0.6279534094907008,0.6371057737289493,0.6252412065754205,9.461376560388068,True
20,0.6041484807025302,0.006460937089286745,0.5976875458251346,0.8913018010556698,0.008786980784498155,0.8825148098170758,9.638676527152855,7.505406375574818,0.25909970705896923,0.8938879042052478,9.842799399521839,7.894444202881783,0.8292141443305362,0.8889789191885815,0.6124567474048442,0.6092597256785316,0.6246093322386426,0.6069175015588988,9.740737963337347,False
21,0.5589803226969459,0.006006216355176134,0.5529741096225652,0.9324477180838585,0.008401472587138414,0.9240462496876717,9.317184219105005,7.289268266267842,0.40369206367891963,0.900848464136527,9.683403491990479,7.88194545247563,0.8357065284953398,0.8925455909815325,0.6124567474048442,0.6142858965124972,0.6368633708171714,0.6112220895026179,9.500293855547742,False
22,0.5398855344815687,0.006053068071857772,0.5338324667377905,0.8601505238562822,0.009015132626518606,0.8511353906244039,9.573781382374507,7.426419657613167,2.0678704962598413,0.8953119541316791,10.036881988961134,8.109340577802032,3.3157589435577393,0.8845574746637876,0.6608996539792388,0.6594553969722258,0.6769666503709056,0.6534480786842889,9.80533168566782,False
23,0.5405103029175238,0.005980347272601317,0.5345299602909521,0.8790250316262245,0.008229009062051772,0.8707960270345211,8.878585366139546,6.9466534935479345,0.9309495126499849,0.9099637018972897,9.507571468280812,7.607683083590339,1.845365411270036,0.8964124932519648,0.6262975778546713,0.6350659235460662,0.6503076327645257,0.6308591219664755,9.19307841721018,True
24,0.5066037686033682,0.0057080476068552925,0.5008957223458723,0.8334662299603224,0.007683009607717395,0.8257832240313292,8.707021551103397,6.79735760045299,1.4028530566337611,0.9134096849505877,9.058439773118897,7.215802505045201,1.3214497825059923,0.9059681490138802,0.6332179930795848,0.6211446662125178,0.6346379068868927,0.6166465685633871,8.882730662111147,True
25,0.4968023124066266,0.005848987411644141,0.49095332757993176,0.8507364679127931,0.007412698183907196,0.8433237735182046,8.83528099567263,6.912567979324235,0.2726779635802272,0.9108398452581603,9.169297871567247,7.272324856589822,0.34042027664844554,0.9036525232298241,0.6193771626297578,0.6283831581728299,0.639000934524755,0.6274472518130935,9.00228943361994,False
26,0.5370957553386688,0.006905196806077252,0.5301905565641143,0.8116164550185203,0.007241369551047682,0.8043750856071711,8.720750323132988,6.726850449420176,0.528418145790232,0.9131364075984983,9.028853600811978,7.096303001613353,1.3620817729346066,0.9065813891167775,0.6401384083044983,0.6448958330446086,0.654484593837535,0.64053256013902,8.874801961972484,True
27,0.43458873710849066,0.004965702164389024,0.42962303452871065,0.8433259636163711,0.008136715961154551,0.8351892441511154,9.158693290372934,7.162740371631504,-0.3393033705780663,0.9041930285584376,9.621085392405123,7.611446096822878,0.4689992224881393,0.8939241986539981,0.6643598615916955,0.6721340666091143,0.6818194177357464,0.6696624555847049,9.38988934138903,False
28,0.4671956639398228,0.0061877791833301835,0.4610078849575736,0.8749691307544708,0.007817888690624386,0.867151252180338,8.97172876775087,7.04381731822829,-1.1192628415398118,0.9080646884560306,9.50132868388692,7.634732034431197,-0.5423050298513425,0.8965484821668239,0.6332179930795848,0.6315571977358193,0.6398309586465509,0.6333873381879767,9.236528725818895,False
29,0.39650565453551034,0.004622222456170924,0.3918834304945035,0.8888233534991741,0.008346087438985706,0.880477262288332,9.17379312621357,7.097283904940199,-0.5827286767299612,0.9038768563602322,9.578889115784602,7.557151464210456,0.03052569283849228,0.8948526154006207,0.629757785467128,0.6293230075216176,0.6421178587965514,0.6278395990703783,9.376341120999086,False
30,0.3846771815283732,0.005415962225842205,0.379261221059344,0.8628901330754161,0.007807464222423732,0.8550826635211706,8.96662696017522,6.929782468967372,-1.364517103841973,0.9081692174540458,9.241446934899178,7.316069251525773,-1.0461712527027591,0.9021303284147769,0.657439446366782,0.6469435390090148,0.6517447967329224,0.650107368142302,9.1040369475372,False
31,0.3869998827576637,0.004660097532905638,0.3823397850448435,0.8663214020431041,0.008318179589696228,0.8580032104626298,9.330641663191287,7.161154364632075,-0.6806436463623311,0.9005618346468194,9.652709045595218,7.4572140898259045,0.40100423852465145,0.8932257291579846,0.6401384083044983,0.6365417463389333,0.6418936877076413,0.6387895259557445,9.491675354393251,False
32,0.3577870692719113,0.004701026546006853,0.35308604247190734,0.9010846592485905,0.007349908282049,0.8937347510829567,8.461891805955233,6.698186093754422,0.5881648758703449,0.9182166271899924,9.026614722958616,7.214073071430299,0.9059076185457434,0.9066277132541505,0.643598615916955,0.6421654512426594,0.6497875426460592,0.6414797694380099,8.744253264456924,True
33,0.33727269010110333,0.004990346200594848,0.33228234337134793,0.8669981775805354,0.007735262112691999,0.8592629142105579,8.757361062317907,6.750364831574648,1.4235542488758126,0.9124055494704204,9.221703278472011,7.246948019649743,1.3062050513742705,0.9025480640944105,0.6678200692041523,0.6517468474037275,0.6621901984777873,0.6455563038571164,8.989532170394959,False
34,0.36819974502379244,0.005362847618843344,0.3628368977118622,0.9280074551701546,0.007354436139576137,0.9206530281342566,8.554670254262392,6.6357859525713545,0.7401119004483866,0.9164134059770725,9.139141996930054,7.173579309225907,1.3891677782197311,0.9042852139287116,0.629757785467128,0.6314528973181067,0.6368247623110246,0.631813788249663,8.846906125596224,False
35,0.33359309895472095,0.004946528978920965,0.3286465684121305,0.8659010535106063,0.007839728100225329,0.8580613291822374,8.889155468094339,6.899506160441567,-0.7778116286213422,0.9097491948977382,9.280109810805456,7.177278704296759,-0.3035946791559767,0.9013097127086741,0.6920415224913494,0.6867863323079719,0.6909756364411384,0.6907499668751765,9.084632639449897,False
36,0.28025530972941354,0.004008829270870509,0.27624648301438853,0.9289715901017189,0.008354886481538416,0.9206167068332434,9.146613130252339,7.065284725291506,0.336783224736118,0.9044455974015305,9.64591454732195,7.468796697454882,1.0066760167943565,0.8933759921080514,0.643598615916955,0.6397259658737527,0.6486392492370754,0.6410868807390054,9.396263838787146,False
37,0.3140192526307973,0.0043578797115267,0.30966137248006737,0.893852224946022,0.008078682469204068,0.8857735343277454,8.947666734286484,6.915810910475708,-0.4362913238136001,0.9085571652403563,9.505882727217655,7.357256671755372,-0.21651649825713215,0.8964492885452842,0.6505190311418685,0.6486489220890133,0.6602420182844909,0.6489714166312691,9.22677473075207,False
38,0.3085428061471744,0.004574986370492049,0.30396781980314036,0.9036142807453871,0.008123131236061454,0.8954911579377949,9.016002889431306,6.901941889297591,-1.0385612393745502,0.907155075923468,9.14902168141256,7.019096089481895,-0.5363734028331136,0.9040781610094948,0.6782006920415224,0.6664303835609326,0.6680300525875938,0.6717199329597866,9.082512285421933,False
39,0.2648802035572854,0.0046053421313197096,0.26027486100792885,0.9100497985258699,0.0074421405792236325,0.9026076584123075,8.440590870804868,6.666390290928547,0.3752185689949247,0.9186278519451215,9.035742699638632,7.093100469417638,0.6734000795027789,0.906438776201332,0.6401384083044983,0.6352459360084161,0.6470017695021202,0.6328698993410041,8.73816678522175,True
40,0.2685831439766017,0.004092973106625405,0.2644901710816405,0.9347927313297987,0.007105990697164088,0.9276867512613535,8.516524157271823,6.564312314904685,-0.42164503125583425,0.9171571852950298,9.124076758092182,7.229836164048799,-0.26528518876402435,0.9046005121531243,0.6470588235294118,0.6582677107470761,0.6698715753694389,0.6607417170635332,8.820300457682002,False
41,0.2709234460172328,0.00434764111626216,0.26657580567354505,0.9765933714807034,0.007497203629463911,0.969096162263304,8.643490418118343,6.696143045454289,-0.01471605010098652,0.9146686943592315,9.035260707371702,7.086393194730719,0.14428138062615709,0.9064487575797501,0.6228373702422145,0.6213340520320625,0.6366257501363884,0.6194945026127592,8.839375562745023,False
42,0.29685565473681147,0.004432942919348451,0.2924227123572068,0.9482795983552933,0.007705934625118971,0.9405736688524484,8.903152276669717,6.809346628849069,-0.758816577983975,0.9094647544288917,9.252511044944534,7.3469710820273955,-0.36093609473284555,0.9018958437010085,0.643598615916955,0.6488923683414353,0.6572982090008445,0.6494551890391093,9.077831660807124,False
43,0.30431987362151797,0.0047096586257049985,0.29961021515456115,0.9926038235425949,0.007793617330025882,0.9848102137446404,9.06758274360694,6.9817915635125445,0.34030499054073876,0.9060897199678916,9.305809684206018,7.326198161679568,0.6587357178691349,0.9007623399014488,0.6539792387543253,0.662022170951676,0.6866842301413884,0.6606929177370706,9.18669621390648,False
44,0.25157452696426347,0.004158060426231135,0.24741646681319585,0.8969998808577657,0.007600471610203385,0.889399410970509,8.477343095918238,6.633043121301592,0.9082918129990257,0.917917684034618,8.911812289250298,6.960132221862106,1.468993917056021,0.9089876677848181,0.6851211072664359,0.6666883002991025,0.6775949010076917,0.6636287349840077,8.694577692584268,True
45,0.2586432754654776,0.004232427232306112,0.2544108464975249,0.9535361416637897,0.007150898885447532,0.9463852271437645,8.485840333037245,6.6574408847155455,-0.5847166083675768,0.9177530516848404,9.131102896844956,7.265422932004434,-0.6319062573687015,0.9044535278302115,0.657439446366782,0.6594478981569776,0.6708602710837782,0.6611000315867093,8.808471614941102,False
46,0.2567002415995706,0.004192538353064182,0.25250770371745934,0.9819412227720022,0.0071513258968479935,0.9747899116948247,8.615438997504022,6.834581756777417,-1.72802633284285,0.9152216608239252,9.016997268458622,7.085992147972014,-1.3515828387960018,0.9068265752540194,0.657439446366782,0.6587410557224049,0.6649069338542175,0.6600897689383692,8.816218132981323,False
47,0.2673428864641623,0.004580824048554694,0.2627620637755502,0.9709341444075108,0.008076077164150774,0.9628580673597753,8.865728087430917,6.938429122152625,2.918963472735923,0.9102242802533809,9.206519246764211,7.190629680263955,2.142311942618611,0.9028687196232804,0.6643598615916955,0.6517489710233099,0.6593761623954413,0.6502431244931339,9.036123667097563,False
48,0.2118217870593071,0.0038818466657010667,0.20793994126672094,0.9906500935554504,0.007152628852054477,0.9834974572993815,8.298538705066322,6.371717618307853,1.1228155113215266,0.9213437334126158,8.868696043426466,6.847466863150415,1.4716588832102846,0.9098661911068381,0.6332179930795848,0.6309482192050678,0.6362771891909241,0.6343649771609459,8.583617374246394,True
49,0.2571495764634826,0.004341021772812714,0.25280855274335906,0.9970695372670889,0.006554438173770905,0.9905151057988405,8.208303238651938,6.303749480461992,-0.3718113618738511,0.9230449959600776,8.61303156721185,6.716908526668087,-0.22303008620714235,0.9149879946964901,0.6401384083044983,0.6294980838708015,0.6363478679661103,0.6293797111705556,8.410667402931894,True
50,0.22897689467803997,0.004030752276197414,0.22494614225896922,1.0031727980822325,0.006943684327416122,0.9962291026487946,8.396761165268677,6.565328235444726,-0.43214748186223645,0.9194707449043246,8.764523364641073,6.860652411685271,-0.17901786512157083,0.9119711985040334,0.6366782006920415,0.6382538423456949,0.6587902394010872,0.6379646009125789,8.580642264954875,False
51,0.22115178643302483,0.003695096767676825,0.21745669130574574,1.0210593668743968,0.007365805050358176,1.0136935420334339,8.565419207155054,6.645390640802449,-0.30125136018624354,0.9162032207102773,8.967044775742009,7.023796442676993,-0.44954674611042117,0.9078560427932053,0.657439446366782,0.6513612511553092,0.6578593231387349,0.6543943568820884,8.766231991448532,False
52,0.1964666996659203,0.003301158031469888,0.1931655408645218,0.9982469853013753,0.006791151454672217,0.9914558443706483,8.11208208078204,6.345886529935685,-0.5364823877605187,0.9248386185610906,8.673817699923928,6.788542562702536,-0.482918901014493,0.9137838226484754,0.6505190311418685,0.6466312696186469,0.6573977751753513,0.6452469184116146,8.392949890352984,True
53,0.19705440459603613,0.0033556692069396377,0.19369873607700522,0.9485708886757493,0.007083307206630707,0.9414875730872154,8.333078782861307,6.440321308415654,-0.09449024091129897,0.9206876064566609,8.666784943297523,6.75019316627905,-0.20584272368968975,0.9139235746247053,0.6885813148788927,0.6661699243665218,0.6719623449866418,0.6679236072404608,8.499931863079414,False
54,0.20111443356356837,0.00403622281208465,0.19707821174101395,1.0132818131707608,0.006840876303613186,1.0064409227576108,8.366153699902041,6.548230070968812,-0.3436405110111699,0.9200567575489549,8.676049888005831,6.789711106607245,0.08730501369621514,0.9137394418478643,0.6643598615916955,0.6573404293749785,0.6719687071756038,0.6537977320531724,8.521101793953935,False
55,0.2357360078868541,0.003787950736957348,0.2319480569355867,0.9910143788903951,0.007638989901170135,0.9833753819577395,8.67108813746842,6.684391016778649,0.05730545314538025,0.9141229173967553,8.958904928412935,6.888738455656903,0.3486384932970093,0.9080232544752719,0.671280276816609,0.6586396173467632,0.661206779089088,0.6600360159912396,8.814996532940677,False
56,0.1720618667419661,0.003203673822678287,0.16885819277641448,0.9954869125038386,0.006664058845490217,0.988822836894542,8.293937694645484,6.572947941436899,-1.1934413089059215,0.9214309289997735,8.455133788142561,6.598102068818564,-1.0030563587135921,0.9180763769328804,0.671280276816609,0.6642265889750855,0.6742751596479534,0.6657151646781163,8.374535741394023,True
57,0.1677505075931549,0.0036931382095314225,0.1640573696825992,1.0099227003753186,0.007237118110060692,1.002685584127903,8.463896606875041,6.527418957037084,0.4550500010949105,0.9181778701820997,8.93310887300153,6.872885758076572,0.4892104773372927,0.9085521631724318,0.6955017301038062,0.6852381209419679,0.6938671690552272,0.6872118362116709,8.698502739938284,False
58,0.16484116297215223,0.002974427532700991,0.16186673498966478,1.0178137530572713,0.007040314469486475,1.0107734313700347,8.451800325268517,6.623000471443453,-0.6329078606255739,0.9184115772600132,8.72611285411565,6.787256686332729,-0.37866829340845654,0.9127410799786295,0.6747404844290658,0.668157006494952,0.6782378502153853,0.6677285798634769,8.588956589692083,False
59,0.1830654414370656,0.003481638779207556,0.17958380209959365,1.020753525570035,0.006889929505996406,1.0138636065181346,8.242422205864589,6.444098215099024,0.18344964793396656,0.9224039177558296,8.648884413637973,6.4877690245948445,0.43127083695883567,0.9142787749449541,0.6782006920415224,0.6715133350253675,0.6850614680498973,0.6720916782407877,8.44565330975128,False
60,0.17353439085524192,0.00331577030539682,0.17021862154995854,1.0182443290948868,0.0062583717051893474,1.0119859654456378,8.094556035126418,6.325552925519053,-0.5971912545728848,0.9251630380639039,8.402766185464799,6.497917657079993,-0.00831755139835978,0.9190880363960261,0.6782006920415224,0.6687644960832296,0.6804948691155588,0.6701954964061639,8.248661110295608,True
